,text
2697,我跟朋友说我右手有个突出来的，我同学说不会是瘤吧，我仔细一看然后感觉有点奇怪就去拔它，就拔出来，右手大拇指下面点就有深深地洞，流血，我们老师看见我赶紧去医务室，笔芯的钢铁部分还留在那里面了……
2698,梦见我在公司办公室养的一盆君子兰花开了，这盆花养四年了，头两年每年都开花，从去年到现在已经两年没开花了，但叶子旺盛。当时梦见开花怪吃惊。求解梦。
2699,梦见自己多生了3个儿子，一个女儿，老二已经会走路，可是不认识我这个妈妈，女儿梦里不是很清楚，抱在手上还有两儿子，一个有两三个月了，一个刚生，我给他们起了不同外号，有邻居来看望我的，说我为什么生这么多孩子，她在上面领导那里替我说了很多好话，最终只判我老公一个人死刑。计生委的人和村妇女主任来家里见我们，我刚生的儿子就认识村妇女主任，就叫着她的名字，还有其他的一些话，村妇女主任吓坏了，说是她老邻居是谁来投胎了。她后来说政府已经决定了，让我老公自尽。我老公在边上气吐血了，我们抱着一起痛哭，我说我一定跟你一起走，把四个孩子一起带走。。不能留下他们受苦。叫大儿子他一定要好好活下去。就吓醒了。
2700,我梦见自己挑两桶水走在结了冰的路上，脚下一滑桶里的水到了一点。所幸的是我没摔倒，并且两手抓住了两只桶拎着走完了最后一段路。感觉很辛苦的样子。
2701,"晚上梦见，四处奔波。先是住旅店，后来又租房子，再跟老婆去旅店拿东西,打车去旅店，出租车到不了旅店，我又让老婆在车里等着，一个人跑回旅店，结账时发现和老板娘是老乡，少给了十块钱，拿完东西跑回出租车，又跟老婆回老家"
2702,梦到同学来我家，然后我给他们做哨子面，切哨子时把手指切破了，伤口特深，血直接往出冒，流了好多血之后忽然就不流了
2703,"先给欠钱的人打电话,然后争吵起来,见面后我从沙发上拿起一刀，向他们的人砍去,但是没伤到,出现四个人把我的胳膊拽住,用木棒打我,我看到我的朋友和情侣在卫生间洗澡，打完后他们走了，我和情侣去外面买东西。"
2704,昨晚梦到自己在大腿上刮痧，刮一次就出现一条紫色的刮痕，再刮就变成了紫黑色，两个大腿刮完后就全变成紫黑色，还有少许结痂的伤口，一扯开就流出紫黑色的液体
2705,先开始梦见在我姥姥的老家的大院子里等着亲戚说去给我奶奶过生日!然后我拿着一沓钱去屋里找我的钱包和衣服放钱了!但是我忘了钱是怎么来的了!放钱的时候屋里就我一个人!我看见了我死去十几年的姥爷坐在沙发上对我笑!我当时就在想我姥爷的个子变矮了成驼背了!然后就去院子里了!就看见我舅舅带了一条好大毛好长好白的狗!它一见我就往我这跑追着我玩!我先开始还怕它躲着它!后来
2706,梦见回家收时发现房间被泼粪水，还有好多俎，好像是在一个商场里，后报警抓住了人，而且是熟人做案，有好多个。
2707,"考试期间,内个男的做我旁边,我好像还认识他,然后 他想摸我的下面,我在挣扎,不让他摸,后来他放弃了."
2708,不知道怎么我和一个男性朋友一起去了我前男友的家。一开始前男友挺淡定  。。等过了一会儿。因为我们几个人是躺在床上的还盖着被子。。他在被子底下塞了一张纸条给我。当时我并没有看  就准备要走了。他看见我要走了结果要把纸条要回去。我便说扔了。一会儿朋友先出去了，就我们两个人在房子里。他就开始凶我  问我发表的那条说说。是什么意思。到底喜欢上谁了！！！在梦
2709,梦见已故的性伴 而又复生在她的房间进行性交 而 被一个人发见我  而逃跑已故的性伴说她与老公l已故i签了请我帮他们繁育优秀的后代
2710,昨晚我梦见自己跟喜欢的男生一起，在从山顶的一条小路上往下走，视野很开阔，好像是要带他去看什么......怀里面还抱着一直雪白的小狐狸，安静地在我怀里睡着了！毛的光泽非常好，很顺滑非常干净！
2711,梦见一路都是蛇，前面的都自己跑了，后面有一条很大的蛇就反过来追我们，当时我们有三人人同路，我走的中间，蛇只追我，最后追到房间咬了我的右脚后跟
2712,梦见在河边走，看见一个人在钓鱼，突然发现水边冒泡，冒到水边探出一个怪头，钓鱼的人叫我快抓住，刚要去抓它，它跑了，一路冒泡。我看见边上有好多木棍，抓起来砸过去。钓鱼的人说我没砸到。结果起来两条！好像被砸的头破血流的…我过去抱起一条。觉得好像心里不舒服。就醒了。
2713,"在一个下午，大概是2点多的时候，我才刚刚睡醒，发现天黑了，睡在门口上，邻居在我旁边，我看了下手机是下午了，可是好奇为什么天这么黑，邻居她说是天狗食日（邻居已经在英国了,而且梦里的她是她小时候），然后走回厨房，看到过世了的父亲在煮面给我吃，他一直叫我吃，当我要吃的时候我就醒了。"
2714,昨天晚上梦见鬼节，而且我爸妈在鬼节那天大早上说要去市里头串，而且我还梦见在那天我前男友说想我很久了我我爸妈走后我和我弟弟去玩，还让他去街道给我买饼子吃
2715,梦到用钓鱼钩 钩到嗓子 越来越难受 就硬把鱼钩拽出来 然后就开始喷血 舌头下面 好像有点咸 去找医生 她还不着急 我又喷到她衣白掛上
2716,我和我老公在等公车，公车来了， 好多人在挤，突然有个人就卷进车底，司机还在开车，一会司机下车， 把那人给拉出来， 而且还有血， 我和我老公就站在车边 。
2717,天空上有隐隐约约的外星基地，外观土褐色，有几座能停留在空中的。上面是圆筒形，下面是方形还有轮，人造建筑，周围有烟雾。之后不见了。天空裂开呈北极光色彩，青色紫色深蓝色，还有繁星点点。突然后院有个像圆盘子，双盘边缘有字体。里面还有一条金鱼，还念着佛号，像流星般的速度一擦而过。如建筑物般巨大圆筒形飞船从天而降，往对面的建筑物飞驰，冲撞摩擦边发出巨响撞毁建筑物。那一幕很心惊胆跳，然后我被吓醒了。
2718,大雪压境，星际大暴炸。大雪纷飞，几乎积封房舍。取暖用材、食材堪堪用尽。星际暴炸，狂风掀房揭瓦。一半成人大陨石毁高压外架线砸落舍中。我躲门框下，未有伤害。后见先父正在简易修复室内照明线路并叫我帮手。至此醒。
2719,梦见家里有蟒蛇，与其搏斗，把他堵在家门口，用长叉连刺三下，没死，后到家的朋友说我胆小，不应该杀蛇，后蟒蛇变成人，我非常内疚的向其赔礼道歉，最后握手言和。
2720,昨晚做梦，梦见我看一个电影，电影上面，一只老虎，被一直毒蜘蛛咬了，过了一会，就看到老虎拼命的向前跑，最后老虎撞向一个有半平方米的像小庙一样的东西，小庙外面有一层玻璃，玻璃碎了，老虎也死了。
2721,梦见一座大厦，然后是上帝视觉的，里面好多员工，视觉跟着员工去到5楼，看见他们在吃饭，然后突然好像说要裁员，员工们的脸色都发青了，之后视角就转到我和我朋友了，我和朋友要去那座大厦找人，去到电梯前看见有个员工也在等电梯，我留意到我之前的上帝视角里看见的前台没有人，然后电梯来了，我们三个进了电梯，在电梯快关上的时候我看见本来没有人的前台有个女员工
2722,我是一名临近高考的学生，男，昨晚我先是梦见我和一个陌生人一起杀了一个人，见到了血，然后我拉着我的女朋友一直躲躲到一个旅馆，然后迷迷糊糊的梦到我妈被我村一个卖牛的打了，那时我还被通缉了，我和我爸一起去报仇我拿个棒子，结果去了他家正发丧呢，也找不见他，   后来连我爸也不见了，我把他儿子打了一顿，后来就醒了。
2723,三个男人和我在一辆轿车里逃亡，有两个男人是很帅的双胞胎兄弟，和我一起坐在后排的双胞胎之一挤我，我特别累得睡着了，被挤在一个小缝里，为了逃避坏人的追捕，楼道跑屋子藏跳窗户，一个男的化身成鱼在浅水游，被坏人抓住的化身成鱼的人肚子上戳了好多洞快死了，一个女的为了救他把自己的皮拔了裹住男人打120急救
2724,梦见一个不认识的女孩。手里拿着一个笔记本电脑坐在马路边的土台上，不知道为什么我上前去看，她却告诉我说，你老同学何永平死了。然后我就回想他，就梦醒了。
2725,当天晚上睡觉前查了一下我的德福成绩，很失望，没考好，伤心的睡觉了。。。应该是天清晨的时候吧，梦见我和我姐做地铁又好象是汽车，我们就需要坐一站，到站的时候我看见我姐下车了，还有一个人下车好像略微被门夹了一下，等我下车的时候，发现门是半开的太小了，要挤才能出去，正当我挤的时候，车要开了，这时我就不能下车了，就这样坐过了。。。
2726,梦到自己结婚，买了一套很漂亮的白色婚纱，可是不让穿，让穿红色衣服，婚车是白色的越野车，要走的时候舍不得家人，哭的很厉害，
2727,梦到自己和一个不认识的人结婚，穿了一身红色衣服，婚车是白色的越野车，要走的时候舍不得家人，哭的很厉害。
2728,我是做夜场的女孩，昨晚上我梦见拔客人的吊毛是什么意思啊？拔了好多黑色的吊毛，还梦见我女儿，梦都是稀奇古怪的，乱七八糟的。最近我老是做些奇怪的梦，睡眠不踏实
2729,梦到跟出嫁已经20多年的堂姐都在老家，家里的竹子长得很好，姐说档了阳光，就一把火烧掉的些，阳光就照了下来。
2730,"梦见有好几条鱼钻到皮肤里,然后又被我一条一条挤出来,也没有出血!白天想想好恶心,请问这是怎么解呀???"
2731,梦见开车时来到一座立交桥，上面有很多分叉路，我走错了，后来我老婆在边上提醒，终于转上了正确的道路，来到目的地—湖边。
2732,大致是这样的.发洪水了，有一个小孩子掉进水里.是个男的.记不清有多大了但是不会超过五岁.我把它救起来了了
2733,"梦见我哥被人放汽油在屋外把他烧死了,对他还好还是坏.那人我不认识,只知道是我们－个乡的,因为哥那天回家看父母,在家住下了.梦里我的－家人大哭"
2734,父母离婚后我跟母亲。最近我梦到过年了（真实没有）然后父亲家的人都在周围坐 也不说话 忽然 我哥哥拿扫把打我的脸 我的婶婶拉住我的哥哥 朝我诡异一笑。。
2735,1、我梦到。我好像站在墙边，2个狗在玩耍的跑，方向是朝向我跑过来的颜色好像是白色的。跑过我身边在看时在马路上有个车好像是撞到狗了。一个大狗直的脖子爬在地上肚子地上有一滩血。在他右面有小小狗不动倒在地上。我往南走有看见一条死狗倒在地上忘记有没血了。然后我发现我坐到了校车上旁边好像有个燕老师我们科室科室年纪最大的在我旁边。我发现我的座位跟其他人不一样。其他人都是正常的座位我的是沙发背向的过道摆放的我起身要出去发觉好不方便就醒了。2、我梦见一个汽车我父在里面坐的我妈在外面打扫等修理车我撩开后面看出发现车尾没有。3、这个是中午睡觉梦的我烧水，忘记了。过去看时候发现烧水壶倒在煤气灶一边。没掉下去但是烧水壶坏了。提把的旁边烂了一块。我想还得去买个新的。
2736,我是一名汽车修理工梦见去应聘什么都没谈他们就喊吃饭了，是我妈跟我一个叔陪我去的，他们叫我们吃了饭在谈工作。后来我们就吃饭了，他们还叫我喝酒，后来我叔帮我喝了，等我吃完饭了，准备去洗手间的时候看到我叔刚从里面出来，我们两就感觉不对了。当时头就晕了，我当时还比较清醒我就说从后门走，我们走到后门时有人在那守着的。我就是说叔你先走去报警，我在这里挡着他。后来我把那人给打了，我就记得这么多了。
2737,上周五我（女性）大概六点左右在飞机上睡着了，梦见自己右脚踩进马桶坑里（家庭用的蹲厕坑），因坑是空的，有踩空的感觉，所以听到自己叫了一声，感觉自己身子一抖就醒了。
2738,梦见在娘家里，奶奶的唠叨让我受不了正准备离开。走出来时我回望二楼阳台，看见了过世的爷爷脸带笑，只有我看见别人看不见。他手里拿着一朵白莲花从阳台飞下来要把手中的花给我但我没要。
2739,梦见一条河有人在捕鱼，谁都捕不到我钓上好多鱼，一条特别大，我爸把它拿回去杀了，鱼肚子里还有一个小盒子，里面有一个大戒指
2740,我梦见校长和所有老师在一个教室坐着，校长叫我的名字说;你代的品德自己跟别人调换去。好像校长认识我姐夫，还给我点面子。我想我袋两门课，别人袋一门，还让我自己调换，我还不如袋语文。我还边和我关系很好的一个老师说这个意思。
2741,我梦到下班回家，看到我老公和一个女人正收拾鲜花，我说真好看。我就回屋躺着啦，我老公就给那个女人说我睡了。我又起来了。看到客厅很整洁了，鲜花也放在合适的地方了
2742,我家里以前没有养过牛，可是，怎么梦见回家发现家里牛圈里没有牛，问妻子，说让人偷了，说值几千元，怪我父亲走是没有关好门
2743,梦见一个人在我无助的时候帮了我很大的忙，然后她告诉我她才是我的亲生母亲，现在的那个是我养母    这个梦我以前好像做过
2744,地震和亲戚一起跳墙跑出来，遇到第一条蛇，见它没有恶意就没打它，跑到门口又看见另一条，蛇往旁边逃了亲戚丢石头去挑衅，我直接说要打就把打死，然后见他打了几下都打不死，我捡了一块石头扔去直接把头砍掉了。
2745,昨晚做了个奇怪的梦，首先是梦见我妈说要给我挖墓、在我们田坎上的地里面、好像上面还有绿油油的红苕腾，她好像拿刀去割，就说把地方选在这？很奇怪？一下好像就有四个坑、还挨得很紧？还有好像我爸要去给我伯伯家看屋；好像说我伯伯要去很远的地方、好几年都不会回来；然后又回到挖的四个坑这、说中间这两个是主坟、好像是爸妈的、边上两个是我和我老婆的、当时还在
2746,"我梦见田地里好象是有穗的麦秸秆跺成堆堆得很长我在上面睡了一觉醒来之后我和几个人要走,别人说我走错了我说没错,这是条近道,于是我和一个女的按这条道走,又经过一片麦秸之后走到一个岗上.我就醒了."
2747,梦里跑得很快，像飞一样，有条水沟，看着不宽，越过去的时候才发现很宽，人在半空，离对岸还有半米远，然后就掉进水里了，水很蓝很蓝。往上爬，第一次没爬上去，第二次爬上去了
2748,女，37岁，今天午睡做了一个梦：梦见参加一个跑步比赛，没开始的时候好象的短跑，开始以后感觉是长跑，共三人参加，中途一个人离开放弃，另外一个人跑的很快，而我跑着跑着感觉自己在地上爬，仿佛是在路边上爬，旁边还有汽车经过。我心想我一定要坚持到底，有同事过关劝我，人家早跑到终点了，让我放弃，我没有放弃，一直固执的想爬到终点，这时闹钟响了，我醒了。
2749,梦见自己有十大神器，打下了天下，有成群的妃子，朋友当了宰相，我给他挑选了十个美女送给了他，他当晚就做了那肉麻的事。
2750,做梦在一个屋子里，被一个大雪球追，追上之后会被碾压，然后反复如此，没有结果。梦境持续了很多年，每年都能梦到几次。
2751,昨天晚上梦见一个很小胖胖的男孩直直躺在那，我就从上到下顺着缕，男孩的生殖器却很大，和他的身体不匹配。
2752,梦见我们同居到一起，后来我把我爸妈接来住两天，那两天睡眠不好，爸妈有时候会给我喝加了安眠药的水帮助我，我在沙发上睡着之后爸妈为了不打扰他休息把我抱到了客房，后来他又偷偷进来睡到我边上，天都快亮的时候把我挤下去了，这个时候我才发现地上还有个一岁左右的小孩，是我跟他的孩子，正好小孩在这个时候醒了，我就把小孩抱到床上说“妈妈喜欢宝宝，才不喜欢臭爸爸呢”过了一会天亮了，他家人还有我家人就都来了说今天结婚呢，然后就醒了!!!
2753,前面有一小段情节的不记得了，但是后面梦到一只猫（好像是黄猫）很喜欢咬我的手指甲（不知道什么时候那个指甲好长好长大概有两㎝吧），我把手拿开那个猫就跟过来就逮着我的手指甲（食指的）。。。
2754,梦见自己脸对着窗户，睡醒了看见有人在窗户外面偷看我睡觉，我就冲着他叫，想让他离开，可是他反而冲我做鬼脸，不离开，我叫也叫不出声，就醒了
2755,在市场上认识的，陌生人，不认识。他说做我干爹。干爹叫文君，卖东西的做生意的，他有好几个朋友在晚上为他庆祝找到干儿子，还给我一万元
2756,梦到咋接在深水里结婚，然后周边的景色特别美，有鱼阿什么的，很漂亮，问题是我现在没有男朋友，然后起来想不起来是我结婚还是别人结婚
2757,梦见下雨的晚上，从房子里跑出去，怕被抓到从后门走的，穿过树林，然后淋雨，雨停了回到房里，一个异性朋友打开电视要和我一起看鬼片
2758,梦见和其他4个人睡一件房间里，因为天变热了，我就提出在外面草地上睡一夜。外面的环境虽然不如卧室安静干净，但还是觉得很清爽。我们几个就铺个席子睡了。然后有个邻居的小男孩就出现戳了我左眼一下，虽然不是太疼，眼睛也可以正常使用，但还是有个小伤口，并流了点血，然后结痂了。为避免下次这样的情况再发生，我就找到小男孩的家长 - 他的爷爷奶奶，但是他们虽然表
2759,梦到男友开车带着我和他女儿一起回他老家，我可喜欢他女儿，天上还下着雨，到他家后她女儿在学习，他在看电视我就躺他腿上睡觉，后来他老婆回来了问我是谁？然后开始闹，来了很多人，他老婆把我挤在房间里就想打我样子，但也没打没骂，就嘲笑我，我只知道委屈却没有反抗，男友说要送我走，我就跟着，可一转眼就找不见人，去哪都找不到，然后就收到他老婆骂我的信息，
2760,梦到和朋友议论原来的女老板怎么怎么不好 怎么怎么讨厌 一扭头 却看到她就在我右边不远处﹙肯定能听到我们说话﹚ 还冲我笑了笑 当时感觉非常尴尬
2761,我昨天晚上做梦，梦见厨房灯泡坏了。然后我就去换，后来换完亮着就破了、、、求朋友们帮忙解一下、、谢谢大家了
2762,梦到一堆鸡蛋我就拿起一只打开，拨开蛋壳里面有掉出一个带着蛋壳的鸡蛋。然后我又拿起一个打开也是里面还套着一个鸡蛋。请大师帮帮解解梦看看是婚姻 还是事业 还是钱财上的问题
2763,最近心情有些不好，家里发生了一些事情，昨晚梦见身上长满了痘痘，一挤就冒脓，担心又有事发生，也担心身体出现状况
2764,梦见家对面的山崩塌只见对面立刻弥漫着黄色的烟灰一块块飞石向我家这边飞来有块飞石把我家的屋顶砸了个洞
2765,母亲是上梯子，一边吊一个东西，一边上梯子，由于穿着白袜子，一只袜子勾在了梯子上，才掉下来的，我赶紧跑过，她不说话了，我把她报上床，她还是紧闭着口不说话
2766,划船来到一个伸进海里的岛边。和朋友走在岸上看到海里有鲨鱼跟着自己，还差点掉水里。水里有很多水草，鲨鱼不见了，看到一只可爱的白色小海豚。我给它一颗奶糖，并且拍了手掌做暗号。它很聪明，我们约好每次在这拍掌它就来。它很开心的跳跃着走了。
2767,先是核泄漏，然后就是跑，接着核爆炸。。。自己生还，回家，村里都变黑了，山上都黑了，好多人没了。。。家人没事
2768,梦见婆婆给我一双崭新缎面凤头布鞋，捧在手里极是好看，可是转眼少了一只，找了半天又说是还没做好另一只。
2769,晚上做梦 梦到自己的汽车在家门口被别人将车门和玻璃砸坏，自己很生气 在梦中自己思考是不是车停错位置了，思考中自己从梦中惊醒。
2770,"清晨，我突然梦见我喜欢的女生的室友，梦见我喜欢的女生的室友的说我和这女生根本就不合适,说我们不合适非常肯定，我不高兴"
2771,梦见自己肚子的羊水破了，然后有点肚子痛结果生出了个小绵羊，头先出来的，然后我就自己把小绵羊托在手里，自己都在疑惑怎么生了个小绵羊
2772,梦见喂大便给儿子吃`梦见喂大便梦见喂大便给儿子吃给儿子吃梦见喂大便梦见喂大便给儿子吃给儿子吃梦见喂大便给儿子吃梦见喂大便给儿子吃梦见喂大便给儿子吃
2773,一个女子要跳河自杀，被我救了，后来发现她是因为怀孕了，男朋友让她把孩子打掉，那个女孩好像神智不清，后来还把我当成那个男的了，我为了救她就假装是的，要留下孩子，偷偷告诉我身边的人让他们替我报警了，警察来了把她带走了
2774,梦见，自己先开始跟朋友玩游戏，然后被从高而下的瓶子砸伤手部，便去朋友家包扎，然后朋友家有他的几个女性朋友，我不认识，听那几个人谈论说一个我特别喜欢的男生要追她们其中的一个女生，然后从朋友那里得到证实，我看了看那个女生，就自己就走了，特别伤心，之后梦就行了。
2775,我送老公一个平安扣，他没有戴在脖子上而是绑在了腰带上，昨晚梦见老公的平安扣突然掉了，他爬在地上到处找！
2776,我梦见好几个人坐车，原本我家小孩开车(五岁），我说人太多妈妈开吧你控制不了。刚开一会刹车就失灵了，我们所有人都安全跳下车，这是车变成马车，一匹好像是受了惊的白马拉着车就拼命的向前跑，我在后面拼命的追，最后追到了，回来时，旁边有人说一看这白马就有病，眼睛直瞪着前面，从哪买的去换一匹吧。我心想对呀，可是他们给换吗？这是白马好像又跑了
2777,梦见五彩蛇.把五彩蛇装袋子里.然后蛇要咬我.被吓醒了.咬没咬到就忘了.还梦见写毛笔字.这都是一宿作的梦.希望大师帮忙解答.谢谢.
2778,梦到我是个很特别的人物，被邀请去了一个宅子，里面像迷宫一样，里面当家的是个姐姐，好像要嫁给我好管理家族，妹妹像小孩子，也喜欢上了我，宅子好多地方有霉味，梦中霉味特别清晰
2779,梦见在床上拉屎，擦半天也没擦干净，擦完之后发现弄的被上和头发上都是大便，怎么弄也弄不干净，然后还有人进屋里来。
2780,没梦见风筝。梦见自己拉着风筝线。意思是有风筝。自己没有撰住风筝线。被风筝线拉起。然后重重的摔在海岸旁。不觉得疼痛。据说女人梦见风筝会家破人忘。好吓人。求大师指点
2781,梦见爸爸催着自己快回家收拾行李坐飞机去日本，我倒是不紧不慢的，等准备走的时候发现去日本的一些事宜还没有安排好，定好了机票却去不成。
2782,天快明时梦，见鱼死又活，去换水时发现没有头，不知谁把头去掉了，还可活跃的游来游去，下水道里还有一条大鱼
2783,梦见儿子光着身子，上半身都是像葡萄一样一串串的小肉皮，憋的，（空的没吹气的泡泡一样耷拉着），小内皮会变大，就像吹泡泡，一个个长大变成水泡，吓得不感看用毛巾把他给包起来了。
2784,昨天晚上，我梦见相机掉到厕所里，厕所是农村那种茅坑，屏幕掉了下来，粘上了脏东西，我用手拿了上来，后来就不记得了，而且奇怪的是我居然做了这个梦两次一模一样的
2785,两次梦见自己擦屎，手上沾屎，梦里感觉自己身边都是屎，没地方躲，放屁也全是稀屎在床单上，最后就惊醒了，为什么一周两次这样的梦境，当时并不想上洗手间啊，天快亮时做的梦。求解
2786,最近总是梦见那些不干净的，第一次梦见一个四十来岁的女尸被泛滥的洪水冲到一的堤坝处，那女尸竟然抓住了一颗小树枝就爬起来了，还来到我的窗户边、、、很恐怖，   这次梦见很清澈的湖泊，湖泊下面不是土是石头，有一角有一米大一个直径下滑的大洞湖面的水都流了下去，然后水面飘了一具女尸，大概三十几接近四十穿的碎花连衣裙双手在前面被绳子像铐手铐一样拴住了，随着清澈的湖水流进了那个大洞，我就醒了，
2787,"刚开始时他亲吻我的身体，我没有反抗！可后来就有了更进一步的发展,我反应过来是很生气，跳起来就给了他一个耳光，然后就吵起来了..."
2788,先是被一势力困在一个地方，同时被困的还有几个人。这个地方不大，是一个曲折的循环的，像一条循环曲折的赛车跑道，但确是封闭的，像是在一个楼放里。里面有一蛇身人头的怪物，非常凶残，确又似乎有感情。这怪物每天会定时在这个地方转悠，只要我们几个人能不被看见就没事。期间很害怕！而后好像跟这怪物熟了，但又怕它，就几个人合谋弄死它！最后几个人在巧合下，找
2789,我是女生，22岁，梦见自己成为警察，姐姐因为杀人进监狱，我到监狱去看她，并让狱警多照顾我姐，别让她仇人欺负她。在送姐姐到监狱门口了的时候哭的很伤心。然后在监狱里陪她吃了次饭。之后又梦见小学同学也进监狱了，我把她带到我姐身边让她俩作伴。
2790,梦到自己一个人开着自己的小轿车在路上遇到一个坑颠簸了一下，然后开了过去。提交的时候说我字数太少，但是就是这么一件事情，没有什么太多的描述咋办，就是说明一下凑个字数。
2791,梦见整开着车呢，突然地面塌陷，我赶紧躲避，撞上了前面一个女人开的黑色车，然后她要下车追我，还给别人打电话要追我，我赶紧下车跑，沿着周围是建筑物绕了好圈，我开上车跑了，这时有遇到地面塌陷。后来好像是回家了还是哪里，有一个外国女人，上来就舔我的手，舔的我心痒痒的，还追着我舔，我边躲她边舔。再后来梦见用来做生意的房子的房主来到我公司，前提是我租的房子马上到期，我要腾房子，房主就说来看看，什么也没说。他在一边玩电脑。后来又梦到女下属穿着好像是情趣服装在我面前，说要出发去办事情了，已经完了十几分钟了，这时我一着急，就醒了。补充一下：在梦中，我好像是清醒的，而且告诉自己开车遇到地陷已经是第二次了。
2792,我梦见昏暗的光线，隐约清晰的可见树上爬满了金蝉，触手可得，我惊喜若狂，挑拣着，捉了很多，装满了身上的2个口袋。
2793,我只记得我梦见，我在办公室里看到我养得很好3个盆景枯萎了2个，还有一个仙人球记不清楚了，我也记不清我是站立着，还是坐着。不过我是在办公桌旁边。
2794,梦到一个小男孩被淹死了，我把它拉上来以后有个和我一起的人再帮他，小男孩吐了我一脸睡，但是没有醒过来，我却能听到他的心跳，他的父亲就在远处看着并没有过来，还梦到被不干净的东西追，我在一直爬台阶，那种山间的台阶
2795,梦见自己和亲哥一起在老家关灯，突然哥从房里跑出来，有个黑影跟着追出来并向他抛投好象箭似的东西，我见到冲过去挡着并喝了很大一声：你敢！黑影好象吓到把东西往天抛，我也被自己的大声叫醒了。
2796,梦到去银行取钱，钱取多了，怎么也存不进去了，跑了好多家银行，都没有存钱的ATM。就一直找银行一直找。-PS：我是女性。非常感谢！
2797,我昨晚做梦，梦见和家人在一起玩的时候，突然不知道从哪里冒出一条大蛇来，那条蛇爬到我们跟前，然后老爸上去抓住了那条蛇，活生生的抓在手里，蛇也不挣扎。那条蛇足有两米多长，还浑身白色能透亮光。
2798,梦见自己要上厕所，而把别人的大便弄到手上了，当时觉得很脏，就用旁边的雪把手上的大便抓干净，当时看了一下，也不知弄没弄干净
2799,我是女生，23岁，我梦见自己在家上厕所，不小心把地上的鞋子掉了进去，可是可以从厕所的洞里看到底下三层，我就叫老公去楼下捡，捡上来后又掉，又叫老公捡，捡上来后又掉，又叫老公捡上来后才完
2800,"梦见感觉楼上有水流下来，把晾起的被子淋湿了，旁边还吊着一具被捆绑着的裸体男尸。当时我吓坏了,旁边的人把男尸解了下来。"
2801,梦见和好多人去避难，有一个是我朋友(是男的)，其他不认识的，我朋友好像受伤了，我扶着他走，走到有个地方有水，水里有石头，可以踩着石头过，我朋友的眼镜掉到水里，有人叫我不要拣了，我非要拣，后来那人就帮在水里捞了很旧才捞起来。
2802,梦见别人杀人，之后放火烧山，火很大，随后我被公安进行审查，欲说明真相却很困难，因当时就只有我和凶手两人在现场。
2803,"梦见到海边风很大,感觉要下雨但没下,找了栋房子躲起来,在房子里还有别人,和他们一起采竹条插花,看到一条很大的蟒蛇,突然我要回去了,他们卖些钉子给我带回去。我不想要。后来醒来了,什么意思"
2804,"梦见我的珍珠项链被同事踩踩碎了,像珍珠粉一样。本来是想测试一下会不会碎,结果真碎了,项链上还有一个龙的玉吊坠"
2805,。。。梦见俩朋友驾着马车在我打工的地方拉一车苹果香蕉。。水果之类的，朋友发我一根烟然后回家去卖，。。。我和另一个朋友也驾（我驾）着牛车拉苹果回家，路上牛车跑的飞快，结果牛车和我朋友掉我这边的水里了，我在岸边，驴车和我朋友在水里蹦了两下，驴死了，我朋友没事儿。。。
2806,梦到遇见一位很久不见的同学在一位建筑学行业很厉害的老师帮助下学习，自己很羡慕也请求去见那位学者希望能够得到他的指导。
2807,梦见通往食堂的路是铁网笼罩着，然后道路的两侧都是人家排着队，然后我看到中间空着就一路往上走，走到前面左转看到一道铁门，只有一个可以容一人转过去的门洞，然后我就钻进去，来到上面看到地上有零零散散的百元钞票，我就捡了几张起来，后来看到一个相机落在地上，我也捡起来。后来食堂的说去帮忙抬菜，前面去了四个人了，后面又来了三个人，他们让我先钻洞下去，我就让他们三个先钻，想着等他们钻下去了我不钻，不去抬菜偷懒。
2808,梦见自己受过专业训练，经常出任务，有一次任务狠紧急，有好多坏人，梦见我在杀他们的时候子弹反上了有时候打不出去，有时候可以发射，梦见自己要挟了一个人枪被夺走，最后袭击又枪回来了，在这次杀人的过程中。有好多人，但是唯独孕妇孩子和妇女们我没杀，那些好像都是坏人的家属。
2809,梦见去地里时天还好好的，有人说天会变冷，后来天真的变得非常冷，并且下雪，还有一群山羊，我们就挤在一块，到最后天气恢复正常
2810,好像是走路的时候碰到她一家三口，好像不是走对头碰见的。都看不清楚脸但知道是她和父母。她父亲在最后，她在我旁边。她母亲喊住我问我赵府娶亲了吗？（我姓赵）我开始没听清就问她你说的什么？她母亲又问了遍说你娶媳妇了吗？ 我说没有。她母亲就开始跟我说她爸爸把她关屋里，不让出门不给饭吃。然后我就醒了。
2811,看见一群人抓螃蟹，我就在边上看热闹。后来，最大的蟹王被人们捉住，然后让饭店的人拿走了。这时候，我一个朋友突然举着一只煮熟的螃蟹钳子走过来，一看正是那个蟹王的。朋友对此完全不知情。
2812,家开一小卖铺，好几年没回家。  作天，又梦见小买铺，而且还在过年，好像要卖货，别人把磅秤推得太快，磅秤从山上摔下来，我跟我小哥哥去修，怎么也没修好，我就醒了。
2813,痛哭泣一晚在梦中，老公弃子妻与别人成亲，自己努力去找无望。伤心难过。起床头痛。在途中找不到人，见不倒人，有一种要杀人的感想。
2814,然后我很生气就指着小男孩，小男孩怒气冲冲地冲出家门了 拿着水枪射我的脸，我就一下子捏住他的两腮，小男孩原本很生气的表情一下子就变成很可爱的样子“我爱你”但是一瞬间又变回生气的表情“你以为我会这样说吗？”
