,text
188,梦见已故的老公公生病，我虽然在梦中我确知道他是以故的人。我与我的朋友用铁担架抬他去医院看医生。走路很艰难。上很高的外楼梯，楼梯的缓步台很脏。给他喜欢吃的白菜叶也掉在地上，我想他是一个很讲卫生的人，掉在地上他不能吃啦。？？？？
166,梦见一棵树围的一堆人，树周围滴了半圈血，有一个人在滴血，最后人都走了，发现自已身上被滴了一滴血，正要走的时候有一个人跑过来往我手上抹了一点黑。梦里感觉他们都是本地人，就我一个外地人，感觉很孤立。
648,我今天下午梦见和大学的一女的。还有她孩子。当时说我们就要去上自习课了。就准备从家里走呢。之后栓在圈里的骡子就到圈旁边儿肯草。她那儿人脾气不大好。我们在现实生活中其实就形同陌路。见面儿打个招呼什么的。她让我替她抱着孩子。她就去教训那骡子去了。可谁曾想到那骡子可不是好欺负的。看见她抬腿儿就顺势抬起骡蹄子朝她脸上踢去。就这样他们互踢开了。我抱着孩子赶紧躲到屋子里关上门。她叫我赶紧报警。可我看见她的脸已经血肉模糊了。过了一会儿。那骡子就挣脱了缰绳朝我这边儿来了。还使劲儿的踢着门。我害怕了就被吓醒了。醒来后想了想。感觉这梦以前做过似地。就上网查了查。都没有和我这梦相似的。您说。这是什么征兆啊？
344,感觉很开心，狗狗的两条腿搭在我的手心里然后一起跳舞，感觉我和狗狗一样高，跳舞完全没有障碍。不记得狗狗的颜色样子，只知道是很平常的纯色的狗狗。
527,我梦到我的鞋子丢了只穿了一双袜子脚好痛我要去买药但要经过一座桥那座桥是人家用来比赛的而且有点危险有好多人还有我一个朋友我不敢过就站在一旁，然后就飞来一只鸟拉了屎刚好掉在我头上和嘴唇上
200,梦见我和妈妈去医院体检排到我们的时候爸爸不知道从哪冒出来还呆在医生屋里，医生说爸爸差两块钱不够我就帮爸爸补上了，接下来该我和妈妈啦，我先办的，医生一开始问我办多少钱的，她给我介绍有30，35，40的我当时只记得医生说30是普通的，40是贵宾的我给她说来个普通的吧，两个人的，我当时拿到卡的时候一下子不小心掉到暖气缝里了找了好几圈也没找到，我告诉他我卡丢了没
631,大师：您好！我姥姥去世刚半年，我昨晚上梦到她衣服上都是血，她不停地用纸擦，但总擦不干净。我姥姥生前是一个爱干净穿着很讲究的人。麻烦大师帮忙解答一下，多谢！
119,大师你好，我这个梦有些长·请你谅解，我觉得这梦说明什么意义。 今天睡梦中，我梦到我一朋友在打一个男孩子，是经常打他，梦中我好远都可以听到我朋友用脚踢那男的胸部的咚咚声，可墙壁挡着我，我过不去，之后我看到那男孩胸部被打的好大好大，看起来人也比以前懂事成熟了，他一直用不一样的眼光盯着我还有欺负他的那人看，看起来给人的感觉是要出事，结果这男孩请了一个年龄大约24岁左右的男孩子来找我还有我朋友一起玩，那男的说你朋友欺负他了？我说不知道，这男的就来了句你们两个都是存心玩弄他的，我冤枉， 我说我没有，这时候这男的就拿了一把砍刀出来，我就发火了，说谁没在外面混过？我怕你那几刀不成？然后我就把刀抢过来了，这男的就开始怕了，后面他走我家另外个屋子又拿了一把刀，我和他拼了几下，他说他不闹了，我就出去了一会而已，在外面我朋友找到我，他手里拿着自己的眼珠子，直接安装到自己眼睛里面，鼻子的皮他用手把他又放好，我看后很生气我说是不是那男的干的，我朋友说是啊，我就拿着到去我家找那男的，因为不知道怎么回事就在我家里了，找到那男的之后，那男的什么都没说，坐那里·要我拿刀把他眼珠子和鼻子割了，我什么都没说直接拿刀插他眼睛里面把他眼珠子扣出来了，又把他鼻子割了，我就出去了，我别的朋友知道了此事，这时候看到被我害的人·还有被我朋友打的那男的去他们亲戚家了，我另外朋友就说把你家门锁了吧，免得他们破坏你家，我就回去锁，可是锁坏了，我就骑自行车去买锁，结果去干活的田地里面看到我爸爸妈妈他们我就过去了，我问候两句就骑着车子回家，刚下去一下下，就发现几个人沖我笑，好凄惨啊，我吓得又回来我爸这边，我爸他们自然和我一起走，他们看到这么多鬼·有的像僵尸·有的像恐怖片里面的鬼，也吓的不行，最后觉得好不容易快走回去了，碰到一个鬼，是我们都认识的一个村里人，我们以为他看不到我们，谁知道他看得到我们，还把我们提的呆子都打翻。看里面有什么东西，好像就是在抢东西一样，结果什么都没要，就拿走了几个帽子，还是在路边的，也不是我们的，我就骑着自行车想赶快回去，结果又碰到一个鬼，他把天变黑，想很多鬼围我们，我拼命的骑着自行车追白天，终于追到白天了，他就用一米多高的木头，木头前面有钢针，扔出去，然后念咒语，其实，我总感觉这东西我有种很熟悉的感觉，那些木头走我后面反攻过来要扎破我自行车的轮胎，就这样反反复复我躲过了5 6次，我说好话别在弄我了，我回家真有急事，他才说，那好吧，你记得下次在来找我玩，我当时只是想着快点结束掉，我就答应他说好，下次一定在找你玩，他说，你若不找我玩，我就去找｛我某个朋友的名字) 他的老婆，在找到你，因为我是他老婆的弟弟，我的天啊，我那朋友的老婆我从来没见过面，我和他嘴上说的那个朋友也是只有一面之缘而已，这梦说明了什么？我被吓醒的，到现在全是还是凉飕飕的，好可怕啊。求大师解读。
155,梦到去世的妈妈，还一起出去玩，就像她还活着，只是我们没有讲过话
462,我昨天晚上梦见两个类似的梦~第一个梦我看见水里有很多很大的鱼之后我男朋友就要下去抓鱼~我急忙叫他不要下我知道那水很深~他就不知道就一脚踩下去那水好深呀~~之后我就伸出手把他拉了上来·也就没事了~~第二个梦是在水库那里~·他滑了下去~之后我也是急忙叫他不要下去~话还没落~他就滑了下去~有惊无险的不知道怎么的就滑到稻草上去了~·之后从小路那里走上来。同一晚做这两个梦是什么意思呀。
557,梦见在 断了水的河里，在一个似塘的边有个口，用小鱼网【俗名抄捞子】捞了很多大鱼。这期间来了个看鱼的人，正和他谈判  ，就醒了。
43,我跟我前男友关系很好 只是闹了点矛盾分开了。  我梦见了我前男友 跟另一个女生在一起 在梦里我很伤心 然后就醒了
125,梦见被鬼打，去逝1-2天的男友在我旁边哭泣。我是真的被打，早上早早起来脸部很痛，照镜子看脸都红红的有点发紫。
66,梦见去世了2年的父亲叫我打电话给他，梦境中，我去世的父亲让我给他打电话，所以我死命的记那个电话号码，还在笔记本上记那个号码，后来记得很清楚，醒过来了还是记得的，那个号码还是147开头的，老公听我说了硬要打一个电话过去，我没让，后来网上查询了下归属地，是河北秦皇岛
596,梦到和女朋友一起回家，看见后院有老虎狮子还有一只金钱豹，被那只豹追，然后摔倒了，被咬了两口，后来就没事了
265,"梦到刚去世四七的妈妈跟阿姨说话,说她近两年光到处跑了,(妈妈近两年去了很多地方,北京、郑州、深圳、香港)，请问大师：这梦有什么含义，明天是妈妈的五七，想问一下，我在祭奠时还需要做些什么？"
224,我好像在外国留学并且把一个跟经常欺负我的同学杀了，（我没有梦见自己是怎么把他杀的，只是知道我把他杀了）很多人安慰我我一直为自己辩解是因为他欺负我侮辱我。之后在庭外等宣判。最后法官说监禁一个月后来说他说错了是监禁一年
268,我的男婴生病了，然后我给岳母打电话 说去她家那边给孩子看病，然后到她家那边 她说她家那边医院不行，然后又坐车回我家这边，在我有钱的二姨家 住的，在二姨家 我看到了有钱人家的 和现实的他家不一样，次日的清晨 岳母就要走，忙她那边 不赚钱的生意，不管她外孙子，我生气 就和他吵架，然后媳妇看到了，媳妇站在岳母的一边，然后我就自己抱着 六个多月的 男婴走了，遇到了小学同学 抱着孩子上山 玩，起大风了，然后我自己就把小孩的头 蒙住了，下山，走了好久啊，后来又到一个像是 地下通道的地方，有人在拖地，我把孩子包好了忘记了， 然后发现了，回来找到了，看到孩子包的被子都湿湿的 孩子也湿湿的，我就抱起来继续走，走到了 好像是在大连的一个 地摊烧烤的地方，见到我爸妈 然后看看我的 孩子变成了四个像虾爬子一样的虫子，我被吓醒了
161,梦到妈妈跟妹妹说要是有什么不顺心的事可以拿我出气。我就生气的和妈妈大吵，妈妈也反驳，两人十指相扣，胡想推搡。爷爷奶奶在旁边也不阻拦。
434,梦到自己和一群人围观好多狗被一个人用铁棍打死！脑浆都爆出来了！旁边还有好多人在看！我躲在人群中，梦里的心情觉得狗蛮可怜的，痛恨打死狗的人！还有前天也梦到一群狗，但是梦里的自己很害怕，好像怕被狗咬到！那群狗只是在远处观望我，并没有咬我也没有冲我吼叫！
483,昨晚梦到过世好几年的爷爷和在世的奶奶相继死去，身体涂了层什么的样子…最后变成黑乎乎的一团。还梦见爷爷给我留了个金佛，但是我没有回去拿…！！请问是吉是凶
661,梦见自己想非常想要实现的愿望没有实现   梦见自己跟随那个能让自己完成愿望的人  一起去了 想要去的地方  自己百般讨好他  最后说出了自己的愿望 那人说  不可能完成   因为我条件不够   于是我哭了  偷偷的哭了  ，还不等自己在说什么   就没有了  再睡了一会就有到了另一个梦境了   ......  求解
37, 经常梦见自己 会轻功 不是弹跳力很强的那种 是身体很轻的 会在高处往下 不动漂浮很远 两脚一跑就能飞起来 只要在梦中 我就知道自己会轻功 这就是我的梦中记忆
682,具体什么地方记不清了，反正是陌生的，不过人员都认识，其中一位是我堂哥!!!!还有几个是初中同学，最后射精时候我还颜射了那女孩，后来醒了，床上湿了好多
415,在一个很大的空地上 我看见非常大的太阳 然后看到我爷爷退着小车在卖东西 我上去买了4瓶水和一些零食，我梦到跟我女朋友拿的钱 然后我清楚的记着给了28块钱，我印象中太阳好大好红 感觉离我好近。  这是什么寓意呢
100,梦见见到前女友，然后有了性关系，看到她有麻烦，过得很不好，接着看见她的男友过得挺差劲，我看着觉得那男的真的很差劲，过得比我差多了！请问大师，这是什么理论？还有就是做梦自己为母亲赎罪，看着前女友在为自己的过错付出代价时，我竟然说她怎么当初要这样！反正很乱的梦，求大师解释，谢谢
73,梦到我打电话给自己恋人发现他跟别的女人同居、说要离我而去、我一个人独自伤心。求解？
608,梦见一排排的青花骨灰罐，我梦见健在的父亲竟不在了，痛苦地打开健父亲的罐子上面的盖子，看到了上面有金刚杵和玉
229,昨天晚上十一点上床睡觉到十二都睡不着，后来迷迷糊糊的睡着了，梦到有异物在喉咙，感觉不舒服，然后吐痰吐出来一看是一条死了的小白蛇。何解？
334,梦见世界末日，天塌地陷，天空乌云密布，当我爬上类似长城顶端、一跃而起的时候（是一种信念告诉我一定要爬上去，只有这样才有希望），一切开始塌陷，同时天空中出现了好多佛，和射过云层的阳光（就像云开雾山、风雨过后的那种阳光），很干净、漂亮、很温暖（给人充满希望的感觉），（记忆最深的是弥勒佛）对着我微笑，我要跃上云层和佛在一起，但每次都只是碰到弥勒佛的脚，差一点点，然后无限次重复攀爬、奔跑、跳跃动作，每次都差一点点 虽然梦见的是世界末日，但并没有伤亡和恐惧，反而充满了希望！天塌地陷和天空中洗涤一切浑浊、射透云层照下来的阳光，很矛盾的美，绝望中又充满了对未来的美好向往！
612,梦见在二姨家做客，席间，好像是而已的亲家母把我的眼镜给弄坏了，结果我让她给我重新配一个，她问我多少钱，我故意的多说了钱数，应该是3百多的，我说了有7百多，结果她就死活不给我配眼镜。我就生气的，把正在围桌子吃饭的人的碗一个接一个的往地上摔，但一个都没有碎。这就是大之的梦，请您给看看，谢谢您！
687,就是我寻宝，有人出来打我，我就开枪杀了人，接着寻宝，但是我看见那个宝藏了，旁边有文物和金币，然后就一直循环着枪杀打我的人，边挖着宝藏，好像宝藏还不停的变换位置，我就不停的挖，因为有人打我，宝藏就变换位置了，我就换位置继续挖，是在一个有图案的方格阵里，而且是在晚上的地底下
172,昨晚梦见两个很久不见的朋友骑车送我去车站坐车回家，快到车站的时候路被很多木材挡住了，边上一个男孩在烧火，感觉火越来越大，后来我们走了不知道扑灭没，到了车站买完票才发现我的包放在来时骑的车上忘拿了，
90, 在老家，我和我表哥一起，还有我姨，我梦见狗咬了自己我有把狗摔死了，他们没有帮我
219,明天是过世母亲的七七日，今天凌晨时分梦到母亲回家找鞋子，说脚上的鞋子有点小，我告诉她重新给她买一双，然后就醒了。
220,前天做梦梦见老婆在一个吊在空中的小木屋中被我的2个叔叔拿刀活剐，都露出肠子了，2个叔叔自己也互相活剐，也都露出肠子了，木屋下的血混着水象小河一样不停地流。我自己在地上，拿着把手枪，手枪还从枪口漏出些火药，想开枪又不敢开。然后就醒了。这两天想起来就感觉害怕。
391,梦到在喝酒，突然朋友家的狗来咬我下体，然后我的狗把它赶走，咬我的那只狗被车卷进车轮
199,梦见我姨父从高处掉到一个水池子里被淹死了，我特别着急，我小姨也在附近没有着急的样子，我把也在，也不是很着急，我特别着急，然后我把从台阶绕下去，到水池子那那是我姨父不行了好像，后来我爸用绳子把我姨父绑住，我们一起从上边把他拽了上去，我不甘心给他做胸部按压，但结果虽然突出了些水但也没救活。
427,梦到已故的亲人，她昏迷前我们还一起躺床上说话，昏迷不醒时在医院抢救。抢救了几个小时没抢救过来去世了，我就哭醒了，怎么回事。。。。
309,梦见放学后和喜欢自己的人一起走，我主动拖了他的手，他好像有点小兴奋，一路上说话不多但很愉快，半路与他分别后，我找不到车回家，发，现有个老太婆跟踪我，我跑到了一间小卖部，但里面很小而且没有人，我很害怕，吓醒了
64,我梦到，同事故意惹一个人，同事本来就受伤，被那个人打了几拳，我连忙阻止，顺势给了那个人一拳，没想对方一把箍住我的头在我后背好像是用冰棒棍插了一下，顿时感觉无力感，求放，放完后看到那个人全身都变成了红色。莫名其妙。求解
186,梦见被子里有只小白鼠先咬了我脚趾头一下，我打了它一下，它又扑过来咬了我一下，我就把白鼠包在被子里扔到房间外的角落里，然后叫我前夫帮我打死小白鼠，但是他怎么也打不到白鼠，最后白鼠跑掉了。
15,"梦见逝去是婆婆回家坐在床上与家人聊天，然后下床蹲下走了，消失了,我和大姑姐出门去追，大姑姐伏在我的背上痛哭，昏了过去，我大声呼叫让别人来救，这是从院子里走出了妹妹的孩子来帮我一起抬大姑姐，我们好像在沙漠里......."
244,梦与亡父露天同床而睡，天下雨，醒来见亡父一直立于床头，疾呼亡父，急忙与亡父抬床避雨，稍后两三点急雨骤停
245,"梦见自己租住的楼下有梅花盛开,别人叫我赶快摘一点回去插,我就选了两枝开了最茂盛的摘了.但旁边也有桃花盛开,很鲜艳."
487,梦见自己在一个有山有水的河滩中遇到一只狼妖，然后我就一直追着它用石头砸，被我在小水潭中用石头把它的脑袋给砸下来了，它死了，好像它穿着黄衣服
6,梦见去世的弟弟和活着的弟弟，穿着崭新整洁的西服，里面的白色衬衣，也是新的，他们张口笑着，我看见他们的满口牙齿有好几排，占满了下部的口腔，牙齿看上去，很锋利的样子，并且十分洁白；还看见爱人的牙齿也是这样子，很白，但是是两排，排在下口腔的牙床上。
94,梦见别人把自己的头割下来三次又长上，每次割下来也感觉不到痛，但是还能看见别人，然后头上戴了很多帮助眼睛看路的东西，等上熟人说今年帮你
519,梦见在浴缸里洗澡，老公在浴缸外枕着浴缸壁睡觉，洗完后拉屎在浴缸里，然后怎么也清理不出去，弄得满手都是，还洗不掉
397,梦见自己在爬楼梯，好不容易爬到六楼才发现 自己双手在爬楼的时候被划烂，像被缆绳磨烂的似的，双手满是鲜血。我的宿舍在九楼，六楼以下都不能坐电梯，所以在梦里我就很费劲的往六楼爬，想去坐电梯。爬的过程中还在后悔为什么没在一楼等电梯啊。然后爬到六楼准备搭电梯的时候才发现满手是血。
179,昨晚梦见老公一共娶了三房太太，而我竟然是二房。大太太模糊了，老公比较宠我和三太太，貌似大太太看着比较小，三太太看着比较丑、比较老。平时我喜欢买首饰，我算是家里掌柜的，三太太最喜欢买衣服，但是也只喜欢买衣服打扮自己，别的事情不多管。前些天老公才给我买了一件金饰品，后来三太太撒娇说她要买漂亮的衣服，这衣服比我的首饰还贵，我就不高兴了，我追着老公说，你给她买件衣服就那么贵？给我买的首饰，如果咱家遇到难处了，还可以变卖抵挡一下家用，拿衣服能卖吗？买那么贵的干什么？你不可以给她买！老公就生气了，对我说，那只准给你买，不能给别人买？你也太霸道了吧，我偏要给她买。我俩就吵了一架！    后面买东西这些，很清晰！求大师妙解
652,梦见自己在睡时，家里来了客人，还有一只猫，在我熟睡时，猫一口咬住自己的手臂，
104,昨天先梦到和老公在一起睡觉~然后我想上厕所然后就起来上厕所~但是那个厕所是公厕我就去了第二格公厕的那种地面都可以反光撒~然后我就反光看到我旁边有个人~然后转头又没人~然后我仔细盯着地面看就看到有个吊死的人在我旁边~~~我想叫又叫不出来~然后我就“醒”了~喊我妈但是喊不出声全声就只有脚能动~我就拿脚去点还是没醒~然后我朦朦胧胧看到窗帘那吊了个人~然后我想喊不答应我就念南无阿弥陀佛一直念就醒了~而且那个人是我多年不见的同学~应该说都该忘记她长啥样的~以前也不经常说话的那种~
303,水裏先流下去兩條死魚，可是後面那條突然動了一下，接著被水帶走了，後來水上多了一個板，板下面都是活魚，很大一條，不停的想要往外面遊！
535,我已怀孕，昨天梦见和奶奶睡觉一起，奶奶好想很想我，抱着我睡了一会儿，接着，我们家进来小偷了，我冲到阳台上大喊，可喊了好长时间才喊出来。我记得的我们家好像住7楼，小偷冲到楼下就跑了。
232,"梦见四个朋友一起在桥头玩，其中一朋友站到桥栏杆上，不小心从桥上直立掉下，摔死在河边，脚在岸上,头在水边。求解！"
208,好几次梦见在外面拿武士刀和别人打架，期间有受伤也有没受伤的情况，最后经过一番努力把他打倒了，为了不让他再有反击的机会，走过去把他的手砍下来了（还有一次是把四肢都砍下来了），不知道为什么，听着那人在地上哀嚎，我反而很安心。
302,6月17日中午休息梦见自己掉在厕所里快要全身涨满时被二姐或别的女友把我拽出来，之后用自来水又冲洗干净了。刚一开使好像有点臭味用水冲完就没有了和现实生活中不相符。同样的梦已经做不下两次了请大师给解解。谢谢了
51,跟别人比赛跑步，跑的很快，然还和朋友去很大的地方去吃饭，进屋时先脱鞋，把鞋放在里面，怕丢，然后在公共洗浴的地方洗澡，洗完了澡要开柜子的时候发现许多的人在穿衣柜前排队在，自己的柜子大开，手机不见了，钱包里钱和卡不见了，但钱包还在。
90,今天晚上梦到大暴乱，做了一个掉了一个门子的汽车，最后梦到被流浪狗咬。这是什么意思？求大师解答
354,梦中只要出现的是：1.食指上的戒指（破军），2.白色的狐妖，会幻化人形，而且都是女的 3.一个小佛庙，我在跪拜
653, 昨天晚上，梦到了死去的父亲和死去好久的姐夫。还有两把手都是便便，衣服兜里也是。
22,晚上睡觉一直做梦，开始梦见不干净的东西，然后吓醒了。等睡着了，又接着刚才的梦做下去，做一段又吓醒，反反复复，一直做梦，最后梦到一个陌生人来找人杀人，被我看到了，把我左手中指割断，中间取出一根骨头，然后我正要出门，又看到那个人，他又开始追我，快追上的时候吓醒了。这是怎么回事？这代表什么？
374,梦见老公到我上班的超市里来，我们（还有同事）突然发现一条花蟒蛇又粗又长，避都避不及。老公居然跑去逗蛇耍，蛇一下跃起来咬了老公的嘴唇，老公使劲抱住蛇颈想勒它，（我当时看见蛇头好大哦），最终商场保安拿着木棍把蛇吓跑了。然后我冲上去看见老公嘴唇肿起的，就和儿子一起找个人力三轮把他扶上去往医院送就醒了。
284,梦见掉在有干草的大坑里后来爬上来了，不张怎么了又掉下来了干草松了，我可能还会往下掉，就努力爬，又爬上来了，
439,梦到被自己熟悉的人用枪打着，但不疼。自己又用刀砍了别数刀有伤口，但未见流血，马上看到伤口愈合了，自己也被对方砍了几刀，流血了，感觉，感觉到疼痛。
218,一只黑猫一直咬我的右手食指，很疼，那只猫眼睛发绿，很吓人。我平时很不喜欢猫，也说不上讨厌，反正就是不喜欢，我平时也不怎么做梦，甚至一两个月才做一次。
26,总会梦到男友找情人，每次都是不同的人，这个梦做了快三年了，最近半年就昨天晚上出现一次。求解。
667,我梦见一孔雀不敢过去怕啄我！一老太说她能赶走，于是扔了吃的出去孔雀果真飞了，没想到那孔雀飞站在我头上，一只爪子搭在我左眼上，我害怕急了，想办法引它走，可怎么都不动！
148,晚上睡觉梦见了自己的孩子（女孩）死了，只剩下头和手脚，并且还不小心吃了孩子的肉，发现后呕吐不止；希望大师给解解，最近经常做一些不好的梦，在这里谢谢了。
500,作业梦见接待公司客户，车队到，头车起火，组织救火，火灭·最后带着棉布手套去洗手，用上洗手液感觉手套上滑滑的，和油一样的感觉，然后手套沾水着火·越沾水越着的厉害，最后摘下手套看到双手已经被烧糊了而且上面还有手套被烧糊了的布料粘在手上。请李道长帮忙解梦
530,梦见我外公那边的人在为自己办丧事，而且好像还无意中拿事找我麻烦，然后说这件事又不是我做的，是另外的人，而另外的人家的狗把我咬了，而且那个人还喊人把他的棺材抬在马路上游荡，但是他本人不在，还有人在吹喇叭之类的，挺吓人的，因为做梦是怀孕了我，本身我怀孕了，外公非要去那个人办丧事的地方，就是在马路对面，也就是我外公们家以前老房子的对面，我还叫外
147,做梦梦到回家过年，和梦里的男朋友（他是我的好朋友，他说过他喜欢我，但我是有男朋友的）一起去我亲戚家过年。先是我自己去亲戚家，还差点走迷路了，后来又和梦里的男朋友去我亲戚家过年。我们还接吻了。
205,先是进了病房但身上并无包扎，感觉受伤了行动不便全身疼痛，得知这医院太黑。转眼又出来了但身体还是那样不适，想抱抱姐姐的小孩却抱不动，自己身上感觉很脏，这时已故的堂妹出现了，彼此没有言语她就是拿块湿毛巾帮我擦身子，还擦了下身，被我母亲看到了，这些场景在户外…求专家帮忙解达…
578,梦到自己中了体彩七星彩的头奖，体彩老板也确认了，因为他那里兑不了，必须去体彩中心大奖，但是自己好像不是很着急去兑奖。
190,在学校楼里的走廊，遇到了好多熟悉的同学，有的关系还不错，过一段时间这些同学去了一间屋子，后来只回来几个，我和回来的那几个去那间屋子看，发现没回来的都被那几个回来的吊死了，回来的那几个平静的看着我好像他们做了微不足道的事，然后就醒了
361,有人要迎娶一位新娘，让我去接亲，接亲的还有十几个人。我都不认识。我自己有古代女人的头型揝，我背着一个大书包，书包里有东西，说不让看，但我看了，新娘家里人不高兴。还说要让新郎给红包，我说我把红包都给你们。我不要。还奏乐。好像是佛教音乐。
649,总是会梦到很多小蛇就在地上，我本身数蛇的，但是我最怕的也是蛇，那蛇也别小，满地都是就跟树上掉的叶子似的。我怎么走也过不去，脚也不敢下地，没办法就踮着脚走，使劲跑，真的很可怕
375,梦见自己走在路上，走着走着，忽然捡到一个大金镏子，很高兴，正琢磨着没想到自己的运气可真好，还能捡到金戒指，走着走着，呀，又捡到一个大金镏子，还觉得好运气竟捡到两个大金戒指。。。
45,梦的过程是这样的，老婆要生宝宝了，在送她去医院的路上就好多刚死的人在办丧事，一直挡路，走的很慢，后来到了医院，医生又说宝宝没了，我那个伤心啊！可我进了病房宝宝又好好的！说是及时救过来了，没问题了很健康！这就是梦！好可怕啊！我老婆就快到预产期了！高手帮我解释下！压力大啊！
185,我：女，1968年10月20日出生。最近母亲身体不好，被确认为癌症，现在每天打止痛药来维持生命。昨夜我梦见自己穿红裤、红鞋。请大师解释一下，谢谢！
22,我梦见我自己去要账被一个几年的朋友骗，然后被他用刀子扎伤左臂而后和解说过段时间还钱 我出门梦见自己跳进河里抓鱼 好多彩色的鱼 人们抓到小鱼我劝放生 自己抓了几条较大的鱼 左后梦见一条貌似和鲸鱼般大小的鲤鱼和我说话 梦醒
404,梦见爸爸被火烧死 警察怀疑是妈妈放的火   而把妈妈抓进了监狱  自己又看到爸爸烧的焦黑的尸体哭的很伤心
194,我父亲去世还不到1个月，我连续3天都梦到他，第一次梦到爷爷父亲哥哥这三个人，我还哭，第二次梦到父亲和哥哥，还梦到和2个陌生人渡小溪，第三次就梦到父亲自己我俩还聊天。
590,（梦见洗脚的时候，用手搓脚的时候脚盘里面突然有条银色小蛇连续咬到自己无名指，然后突然浮在脚盘一会，我找医生给我打了一大罐子血进去，回头看脚盘的蛇不见了。）
401,昨晚做梦，梦见自己怎么成了古代的一位武士，梦见一个古代美女，似乎我们很恩爱，经历了很多事情，但我都记不清中间经历过什么了，但是我感觉很高兴很幸福，不时有笑容露出，但最后脑子唯一有印象的一副画面是她跪坐着，我平躺在地上，头枕在她腿上，似乎是死了，她头低着看着我，很犹豫，很忧伤，然后就醒了。都说梦与现实相反，难道寓意我现实的夫妻生活过的压抑吗？可我感觉我跟媳妇和三岁的儿子生活幸福着啊，那它预示什么呢？
516, 昨天姐打电话和我说：梦见姐姐和我在一起，然后后面有个穿着红色衣服，蒙着面的男人追我们两个，姐跑不动了，我背着姐，后来那男人越来越近，我把姐丢下就自己跑了，姐很害怕，结果那男人越过姐，直奔我而去！结果姐就吓醒了 请问这个梦预示着什么呢？帮忙解下 谢谢
641,总是会梦到很多小蛇就在地上，我本身数蛇的，但是我最怕的也是蛇，那蛇也别小，满地都是就跟树上掉的叶子似的。我怎么走也过不去，脚也不敢下地，没办法就踮着脚走，使劲跑，真的很可怕
441,梦见在赴男友约的路上，前面的车，火烧车，继续开走！我乘坐的的士蹭到火堆也着火了，我迅速跳车，就醒了！
132,前晚梦见我去找我先生，然后到了一个小山洞中，找不到他，却发现他养的蛇，结果我被蛇咬了手指，有毒的，好在我先生给我弄来了血清，才不至于丧命。昨晚我梦见自己的尸体在医院的一间房内，已经发臭了，医生让我坐到自己的尸体跟前去遗言，而我在遗言中却要求我老公在我死后一定要在我QQ上公布我的死讯，其实梦中我意识到自己并没有死，只是因为得了很重的妇科病需要手术，医生怕我会死所以才要求写遗言，但为什么我没死却能到自己的尸体，而且无论是梦中还是现实我都很害怕尸体，这代表什么
233,昨天晚上又梦见他被水淹死了。他找了个新的女朋友。然后我听到他死了的消息还是一样哭。难过。大概的场景都忘记了。这两天一直梦到他，麻烦您帮我解解梦。谢谢大师哦！
173,我昨天梦见临睡觉时 一枝开的十分好看的 粉白樱花从窗外悄悄钻进了我房间 正好罩在我床上方 。。。记得那樱花开的十分温柔 模模糊糊感觉很平安喜乐 忍不住就伸手想摘一朵。。。然后就发现花枝上停着只褐色蝴蝶 我正瞧着欢喜 那东西突然回头 我才发现是一只蝙蝠。。当时有点害怕 就叫弟弟过来把它赶走 然后弟弟用扫把把它吓下来后 它正要被赶出窗外时突然转过身 睁着双蓝色眼睛冲我飞过来。。我以为它要咬我脖子就被吓醒了。。很清晰的梦。。
178,本人是女的 先是梦见和对象大吵一架。然后梦见一个男的变成蟒蛇惩罚坏人。梦里对那个蟒蛇很敬畏。
313,"我在岸上很好奇看见河里有一条很长的白色大蟒蛇,它好像也发现了我,突然以很快的速度跑上岸咬下我的套鞋然后咬住我的穿着袜子的脚     本人男性  求大师指点迷经"
315,梦到自和朋友在别人的宴会上捣乱，地上有抢我们就捡起来和那里的公安打了起来，到走时我又悄悄在地上捡了两只手抢两只长抢躲过检查带走了，上车时为了躲检查我给了我先上车的朋友叫他个我拿着，朋友还问我拿来做什么，我给他解释了但没解释清楚，就给他说:“不要问了 你拿着就是”。这个梦是什么意思？我今天去朋友那里玩，会不会发生什么不好的事情？
428,一个晚上先梦见自己怕被狗咬，然后拼命打狗怕狗打不死然后把狗头砍了，然后又做了个梦，手腕地方插了块玻璃，然后把玻璃拿出来流了好多血
582,梦见在游戏厅一个女服务员喜欢我，跟我一起去开房间对我很好，还买了很多东西送我…最后我们做爱时她下面流血了，她说她是处女！
553,梦见几个人去抓鬼 然后在手机照片里看到女鬼 后来姐姐溜上天台发现女鬼站在天台边缘 最后我和妈妈遇见爸爸 他给了我们一个书包 里面是姐姐被肢解后的尸体 爸爸很凶很奸地让我们煮来吃
253,梦见我在家里，很晚才起床，还穿着平时的衣服，但是是要结婚了，结婚的对象却不是我现在的男朋友，而是我舅舅，我妈在给我收拾东西，我跟我妈说还没买鞋呢，我妈说等会陪我去买。然后我爸也回来了，他匆匆的跟我说快点准备，马上就要结婚了。我就在想，看人家结婚都是很早就开始忙，穿婚纱等等，我怎么就这么简单，正在心里难受着就醒了
47,姐姐去世了5个月了，昨晚梦到她还活着，只是身体很弱。在梦中妈妈告诉我姐姐替她去了叶县，我怕她累着，就去找她。还没见到人就醒了
