"text","label"
"昨天晚上梦到我送女朋友回家她说马上到了于是就一个人走了进去突然后面出现个男人我不放心就追过去看了一下发现我女朋友跟她肩搭肩十分亲热很明显她出轨了，于是我冲上前去把那男的打了。女朋友就跑了 在也找不到","02"
"我梦见我的舅舅和舅妈了，他们在14年前就丧生在一场大火中了，  我梦见他们又回到我的现实生活当中来了，，，","02"
"妈妈去世后，做梦梦见过两次跟妈妈相关的事情，让我百思不得其解。请教有什么意思？","02"
" 我的妻子，昨天晚上梦见我在门口烧东西（但是没看见火，意思就是我烧了）少的东西冒起一股黑烟，然后我的妻子问我这是什么，我说这是铅，然后妻子看见冒起的黑烟被我吸进鼻子里了，就在她看见我吸进黑烟紧接着她就醒了看见我在咳嗽，然后我就咳醒了，一直咳了差不多半个小时，然后就没什么感觉了 .........心里很担心，不知道是什么征兆，听别人说梦见黑烟不好，但是是我吸进去了，所以不敢肯定到底是对我不好还是我妻子不好，也不知道为什么妻子会做这样的梦，不求大富大贵这辈子只想平平安安，现在被这个梦烦扰的心神不宁，求大师给予指点，万分感激","04"
"我有两次梦到同一个坟，第一次是梦中出现一个老太太，是外婆的形象，她告诉我她想移坟。但是到了墓地，却不是她的坟（实际上我外婆是与我外公合葬在一起，而且墓是在他们老家，而不是在我们家那里），而是我们家土地边上一个坟。那坟有些坏了，棺材都露出了一些，当时梦里也没有多想，就认为她是我们外婆一样，请人帮忙在梦里给整理，把坟挖开，整理遗骨什么的，梦里那骨头感觉还是莹白如玉的，后来就醒了。","04"
"梦到返回初中上学去上厕所，厕所里全是屎，自己上厕所蹲了半天，肚子还难受，最后走的时候从坑里窜出一只全身都是屎的猫，老是跟跟着我，怎么打都不走，最后求助别人，给了一条鞭子把它打跑了","02"
"大师昨晚做个梦 梦见自己站在很高的医院楼顶往下望很害怕，想下去又下不去，后来去找出口，但看到墙上满是血顺着走过去看到两人在打架其中一人满身是血，自己又被吓到了","04"
"梦见被鬼打，去逝1-2天的男友在我旁边哭泣。我是真的被打，早上早早起来脸部很痛，照镜子看脸都红红的有点发紫。","06"
"梦见母亲死去，自己悲痛欲绝。这时暗恋中的男生突然向自己表白，我的心情才稍稍平复。请问预示着什么呢","04"
"晚上做梦，梦到在一家饭店吃饭，一个男人和他老婆总是虐待他们的女儿，我男友和他朋友看不下去，就和那男人吵了起来，男友的朋友一气之下拿起酒瓶摔碎把那虐待女儿的男人捅死了，捅的是脖子，所以死相比较难看。我很害怕，男友让我先带着其他朋友们回家，他和他朋友去抛尸。回来后男友说：“没事，如果警察来找，就说是我干的！”然后我就一直提心吊胆，路上走着都害怕警察追捕。第二天，男友骑着自行车带我去看抛尸的地点，是一个菜市场，血被土埋了，但是还能看见红色，尸体被弄走了，但是有一段肉还留在地上，男友说是那男人老婆的肉。- -！！菜市场的人看着都很平和，一点都看不出来发现过尸体的现象，也不知道他们报警了没有。但是我还是特害怕，一直劝男友自首。。。。","04"
"梦到了一片路，我在湖里游泳，在湖中我看到远处的岸边，我往岸边游，当游到岸边的时候，变成了悬崖峭壁，无法上岸。","05"
"中午在单位办公室午睡的时候梦见自己醒来打开窗帘发现外面下着暴雨，一片漆黑，然后不停担心自己下午下班怎么回家，梦境非常真切，醒来场景记忆犹新，求大师解梦","05"
"我的一个朋友梦到去世的爷爷来北京了 而她现在也在北京上班 这是预示着什么啊","02"
"半夜梦见已经故去的工友在办公室用椅子档我进屋，但是回想好像也不是有意识档我就是他做在门口，但是椅子离办公桌远了，坐在门附近的造成档我进屋我没有和他说话。我会回到我的办公桌。这个是怎么回事。我元宵节做的梦日，今天十六我过生日的。","02"
"前晚梦见我去找我先生，然后到了一个小山洞中，找不到他，却发现他养的蛇，结果我被蛇咬了手指，有毒的，好在我先生给我弄来了血清，才不至于丧命。昨晚我梦见自己的尸体在医院的一间房内，已经发臭了，医生让我坐到自己的尸体跟前去遗言，而我在遗言中却要求我老公在我死后一定要在我QQ上公布我的死讯，其实梦中我意识到自己并没有死，只是因为得了很重的妇科病需要手术，医生怕我会死所以才要求写遗言，但为什么我没死却能到自己的尸体，而且无论是梦中还是现实我都很害怕尸体，这代表什么","06"
"梦到自己正睡觉 突然醒了  看见有两个男的 站在我旁边 我看呢俩男的眼神不对 我刚准备跑 就被他们摁住了 有个男的 直接拿手捅进我喉咙 让我呼吸不了 我就一直憋得气  拿手往出揪他的手 怎么揪都出不来 我感觉自己快憋不住了 我就拿腿可他下部一直磕 磕一下我就难呼吸一下 磕了几下以后 我就死了","04"
"梦见朋友之前给了我一只特别红的口红、外面的口红管包装也特别的红、我一直没涂、我老公哥们的媳妇来我们家我给她涂、涂上不是那么的红~老感觉做梦梦到红色不太好呢、睡觉之前还失眠~","01"
"一条很小的白蛇，我需要往它后颈椎放置一个什么东西，就可以让它变得很温顺，之类的。然后我们在一个很小的空间里，左右两列格子，它在左边那列最底层，我在右边那两列最上层，我们在互相躲避对方，后来突然之间，妈妈睡在右边上层，我挑到左边上层，看到小白蛇钻进妈妈被子，看得到它的小尾巴，我开始惊呼，掀开妈妈的被子，结果并没有它的影子，后来就到处找小白蛇，貌似找到一口压水井的旁边，看到有很多妇女在洗菜和洗衣服之类的，小白蛇也不见了，然后就醒了。","04"
"做梦梦见我在诊所萍水相逢的一个人，她带我去她的公司上班，途中准备坐轮船，她告诉我说行李会打湿，我回头检查行李被水泡湿了，当我坐上轮船后，她又说高级别的人才能在豪华轮船上办公，我看了看办公环境很不错，轮船我最终还是到了她的公司。","05"
"我未婚没有儿女，昨临近天亮醒过来一次又睡去，梦见有一男人带了一个又瘦又黑的女孩到我身边，告诉我说是我的女儿，小女孩自顾自的玩着，我大声说：不是我的女儿，又瘦又黑的我不喜欢。可看着小女孩很懂事，不哭也不闹，又有点疼惜起来，就想帮她洗干净打扮她漂亮些，就抱起小女孩往家的方向走，小女孩也紧紧的抱着我，可回到家里，到处都有有人在，去到自己的房间和床上都住着别人。很纳凉就醒了。想知道这个梦有什么预示。谢谢大师。","02"
"1、梦到跟朋友去银行办业务，结果在排队的时候，突然进来好几个蒙面抢银行的！后来抢银行的还逼我去给他们去挖银行的宝藏，挖到一箱白金后，就有两个抢银行的商量是不是要杀我灭口……","01"
"我梦到自己死了，是不知道自己是怎么死的！我记得深刻的一句话，有个人说死鬼和地府鬼是不一样的。我不甘心就这么死了，我就哭起来，哭着哭着，我就醒了。醒来的时候我还哭着，请问这是预兆什么？","04"
"昨晚梦见自己去菜市场买了一节甘蔗吃，吃着吃着又看见有一三轮车的甘蔗，三轮车上的甘蔗已经学好皮，切成一口一块的大小，我拿去几块试吃，硬硬的甘蔗令我的牙齿差不多不够力气咬了。梦见自己吃甘蔗是第一次，不知有什么预兆？请大师解梦，谢谢大师！","03"
"我母亲5月过世了，我很想她，经常梦见她。上几天我梦见她回家帮我做一些杂事，我想：母亲不是已去世了吗？怎么还能回家？是不是只是一个灵魂？我走过去摸摸她，感到了她的证实的身躯，证实的手臂，我很高兴，妈妈可以回来见我了，而且不是灵魂，可能还活着。后来妈妈在昏暗的阳台上弹起了吉他（其实生前她并不会弹吉他），之后又帮我做了些杂事，后来的梦就想不起来了。请大师解梦，谢谢大师！","02"
"上几天晚上梦见在屋外有条大黄狗正在和我养的小狗玩，越玩越激烈，我担心他咬伤我的小狗，拼命地赶他走，结果他就来追我，我跑到一个1米*2米的小房间想躲起来，结果小房间的门有个洞，大黄狗就钻了进来，我没办法，两脚往两面墙撑着往上蹬，不让狗咬到我，还拼命往狗嘴里插铁线，好不容易把狗弄走，第二条大黄狗又从门洞里钻了进来，我两脚拼命地在两面墙往上蹬，之后的梦就想不起来了。请大师解梦，谢谢大师！","01"
"昨天晚上我做梦：梦见我的一个男同事说小明的你的食指发炎了，掰断了吧。我看看确实是左手食指发炎了，还能看见骨头，刚要自己去掰断了，忽然我身边的另一个女同事就给就给我掰断了（忘记她是怎么掰断的，醒来想想她站的位置要掰断我的手指是有点难度。） ","06"
"梦见我在水里走，很多乌龟和甲鱼也在水里，还有的好像爬到我背上了，求解是什么意思？","05"
"我昨晚梦见一只黑色大蝙蝠飞进我的房间里，当时的我躺在床上睡觉，然后它飞到我手上咬了一口没有出血把我咬醒了，后来我在赶它走，突然之间它掉在我被子上，我吓了一跳的时候又给它咬了一口也没有见血，后来有人进来帮我抓住了蝙蝠，把它拿到灯光下想看清楚它时又咬了我一口也没有见血，那只蝙蝠总共咬在我手上三次，三次都没有流血。","06"
"梦到一个好像我很熟悉的漂亮女孩子一起玩的时候发现她勾引即将跟我成为男女朋友的一个男孩子，我心灰意冷放弃那个男孩子之后，就跟一帮朋友组织划船比赛，我跟一个好像很熟悉朋友（女孩子），在夜晚划船，心里总想着划船会遇到很多困难，没想到很顺利。突然有一只老鹰冲过来好像要影响我划船，我举起船桨打死了老鹰。请问大师这代表什么呢？我今年21岁，还没有工作。","05"
"昨天晚上做了两个梦，第一个梦梦见摔了打火机，起蓝火，面积很小，烧了一会儿就变红，把整个房子都烧了，然后一老太太来念叨了什么火就慢慢止住了，第二个梦梦见一个小孩儿说不信，当我面把打火机砸了，后来出现橙色的火，后天也变成漫天大红火把教学楼烧了，也是那个老人用同样的方法止住的。","01"
"最近不知道怎么了·经常梦见死去的外公又在生活当中出现而且又死了，就是梦见死去的人在生活中出现又死去··那位大仙指点下有什么兆头","02"
"做梦梦见几个同事在打牌，有一个关系很好的，一个看不上眼的，我再给他们分牌，分着分着就吵起来了，非说牌分错了，后来就不想搭理了，就进去打牌后面的一个小玻璃房，结果进去之后发现满地的黑色的小鸡，我怕踩着，就用脚把他们划拉开踩进去脚，发现满地还有长草，有人吆喝是狗尾巴草，但是我看着不是，梦里也确实不是。","02"
"2012 9 9 号，我梦见了我的爷爷奶奶，我不记得大概的故事是什么，但是周围的环境是乡村里头，爷爷当时站在乡村房屋的屋顶，乡村的房屋是两层楼型的，当时我路过就刚好看到了爷爷站在那个上面，然后这时候我一直喊他，但是他却没有回应我，而是一直看着前方，而这时候我喊了很久他依然没有回应，就跑到车上把我家里的奶奶（奶奶在今年也过世了）喊下了车，我告诉他爷爷在哪里，但是我现在记不清是怎么来到这个地方，甚至不知道其他人，也许还有家人，真的不太记得，但是我确定我绝对是在做梦，我奶奶再被我拉过来的时候，她看到楼上的爷爷也一直不停的喊，然后我就醒了，请问大师这表示什么。因为这是我第一次梦见自己已故的亲人，本人19岁，大学生","02"
"我昨晚梦到自己和一个人杀了2个不认识的人，是他们把我们抓起来然后我们就想办法用一个铁块在他们头部打下去死了。。。。怎么办，有点害怕！！！求解","04"
" 梦见被昆虫，老鼠咬，只咬脚踝。","06"
"做梦梦见在一栋楼里，一个人都不认识，一开始是一个人上上下下不停的跑，像是躲避什么东西，有一个女的，长得挺漂亮的，会掐死所有她看到的人，要掐死我的时候，她的力气很大，掐着我的脖子我都睁不开，有一个男的突然出现救了我。但是这个男的，就想要侵犯我。然后又是不停的跑，碰到女的男的。再后来，就记不清了","04"
"昨晚我发了一个梦，一开始的时候说我表哥的女朋友在旅游的时候卑人杀了，然后这个梦又换了一个场景，这次是说有一个人被绑架了（这个人我不清楚是谁，但好像是有关系的），要求我们拿金项链去换人，那时金项链在一个陌生的男子中，他答应一起去帮我们救人，便跟我们一起去换人了，但是当劫匪问他金项链呢，他却说：项链掉了，在XX学校的一个石缝里，当时劫匪很生气，就在这时，梦的场景又换到了原来的杀人案了，我表哥突然想起，他的女朋友在乘车过来的时候一直望着窗外的风景，似乎很迷恋这些地方似的，猜想她可能会在旅游的时候走了过来参观途中被人杀了！就立刻沿着旅游车走过的路再开车走了一遍，一路上只发现了一条神秘的巷，我们沿着路一直走，发现那条巷是通往一个废墟的！又在这时，场景又换了，这次的地方很寂静，只有一间屋，里面住这3个人（一对夫妻，一个7、8岁左右的孩子），那个女的在家门口发现了两把匕首，就突然人变得疯疯癫癫的，竟然拿着匕首再一个小沙丘上狂砍，这时，他的老公出来了，手上拿这一把大刀（像古时砍首的刀），满眼的愤怒，把她的妻子、儿子先后杀掉，然后自杀，杀人的手法都是割喉。","04"
"梦到去世的妈妈，还一起出去玩，就像她还活着，只是我们没有讲过话","02"
"刚刚做了一个梦。梦到在家附近听说有人杀人了，就和别人一起去追凶手。追了一会 ，就梦到和妻子躺在家里床上，聊有人杀人这件事，突然发现有人在卧室门外，是二十多的小伙子，他推门进来，双手握在剑柄下的剑刃上，从上向下扎我。妻子吓的抱紧了我，我正要推开妻子和他搏斗，就醒了。求大师解惑","04"
"在大前天晚上，梦到了去世十多年的爷爷，坐在农村老家的厨屋门口，背对着门，面朝西。对我说，他就要死了。 爷爷生前寡言，我与他感情一般。梦中听到他说快死了，上前抱住他喊着“爷爷”大哭，醒了。除了奶奶去世前半年梦到过爷爷问我要墙上刻的字，有八九年从没有梦到过。","02"
"刚才凌晨做梦，和妈妈去超市回来路上碰到去世二十多年的姥姥。姥姥坐着奇怪的两三层的推车，我看着她比以前白了胖了点，有年轻一点的女的正细细的抹脸，用一种增白的护肤品。姥姥说有哪个人要结婚，她要去帮忙的意思。然后姥姥好像对我不像小时候那么亲切，有点不太在意的样子。她问我是不是在高速办公定上班——其实我不是的，但也挨一点边吧。我们拉家常的时候，我开始回忆姥姥家的样子，我说我记得哪个位置是什么房间什么东西。其实那是我上幼儿园时期的记忆。姥姥说嗯你还都记得呢，就是西墙的柴堆不是的。好像模模糊糊知道姥姥其实已经去世了的，又觉得她对我的态度有点淡。我坐在推车最上层最前头，背对着姥姥，捂着嘴一直流泪，我知道她早已经不在了，竟然又能见到，就控制不了一直在流泪。哭醒了，一看早上六点多。小时候很亲姥姥，但多年以前也没有梦到过。","02"
"梦到我跟我过世奶奶吵架，我说我奶奶连自己的孙女都害，然后我奶奶就一直嚷嚷说：“没有西瓜，南瓜，冬瓜，什么瓜也没有了。”","02"
"梦见翡翠绿颜色还是比较透明的蜘蛛，在自己的食指上咬一口，然后食指血肉就开始开始一层一层剥落，就是昨天晚上做的梦","06"
"梦到妈妈跟妹妹说要是有什么不顺心的事可以拿我出气。我就生气的和妈妈大吵，妈妈也反驳，两人十指相扣，胡想推搡。爷爷奶奶在旁边也不阻拦。","03"
"梦见被人抢劫割伤了手掌流血了，但是那个抢劫的没有为难我，挺好的，完了又梦见了外婆的家，梦见外婆趟在棺材里，就跟她去世时我看见的一样，完了我出到屋子外面竟然又看见了外婆还像往常一样从地里回来，手里拿了好多东西，我想上去抱她，但是还没到她边上，她就很凶的走开了，接着又梦见我跟爸妈去看演出，演出的礼堂竟然一直漏水，可我们身上是干的，等坐到座位上不久水又不漏了，接着我们来到集市，我一会不知道怎么的没穿衣服，好像是我自己脱的，完了我趁没人注意又找了条裙子穿上了，从一起来就困扰我很久了，希望能解答一下","02"
"梦中在母亲病故时候的家里，回家突然发现母亲活着，母亲告诉我她是被我父亲和现在的母亲害的，她没有死，而且还让我不要走，让我陪着她一起生活。","02"
"我梦见自己下身没有穿衣服出现在公共场合，那种感觉非常难受，想找衣服穿好像又找不到。请大师帮忙解梦。","01"
"昨晚做梦梦到有架飞机在我的大学里面坠毁，飞机没爆炸，过去看了下里面也没有尸体但有个手机，手机又不小心被我掉在了飞机的厕所里，然后用手去找，摸不到手机而摸到了屎。求周公解梦下","02"
"昨晚梦见我在枣树林里采青枣，采集下来的枣不多，还有些小，正在我自言自语说不到十万斤时有个面善的男人站在我面前，抓起了一把小枣，然后手面向下松开，手里一直撒落又大又圆的青枣，一会我面前就堆起了青枣小山堆，我盘坐在枣前，他说这下有十万斤了吧，我说比十万斤多多了，然后那个高大的男人就不见了。请大师指点这对我近期的生意有何预示，或是其他什么预示。","02"
"梦见自己给小侄子过生日，却被他的父母轰出来了，并且断绝了关系，出门走了不多远，被烟花点着了身上的衣服，很快把外面的羽绒服烧掉了，要烧到自己的时候我躺在地上自救把火压灭了。","01"
"昨天晚上做了个梦。突然感觉世界末日的到来。整个城市开始慌乱。突然很大的水涌入整个城市。在涨水的过程很明显涨得很快。所有人都在逃亡。有些人被卷入水中房屋都被淹没和冲垮。。我和一部分人逃在了整个城市的最高处。水不停的追赶着我们。感觉很快就要被淹没了。当跑到山顶上在一家医院躲避。当水就快要把我们淹没的时候。水突然停了没有在涨了。顿时一片安宁。感觉突然一切都很美好很和谐。之后隐隐约约的感觉水慢慢的退去","05"
"大师您好！我的母亲今年5月去世了，我很伤心！很孤独！同时想到四十多年前我5岁时，外婆去世时，我的母亲一定很伤心！很孤独！很无助！却一直把伤心埋在心底从来不说，感到母亲一辈子很辛苦！上周做了一个梦，梦见外婆和我说话，大概是说她以前不应同意我母亲来这里生活，去其他地方生活的话，母亲就不会这么早去世，这辈子也不至于一点幸福也没有。大师请解此梦，谢谢！","02"
"我2012年8.19号梦见一口井里有一个蛇，蛇对我讲：“我本来要冬眠的，你们抓我干嘛?”我跟另一个人就两只手掐着眼镜蛇的脖子，让大家观看，后来蛇对我们吐了毒液！吐到我的后背，我的后背就掉了一层皮，我就吓醒了，当时凌晨三点多！请问大师此梦什么意思？","06"
"昨晚梦见登上一个古老的山，来到一个是寺庙，正对我的是正殿，里面供奉的是佛祖，佛祖前面是个大肚笑佛，我叩拜后，右手边殿堂里中间是位女菩萨，左右两边是她的孩子，右边的孩子是管降雨的，傾刻雷雨交加，我质问道，这样下雨，会让很多人无家可归的，不知此梦何解？请大师指点！","05"
"大师您好，我有几次梦见在类似于很大的河塘的水边，里面有一些鱼（有的时候梦见的是大鱼，有的时候梦见的是小鱼），我为什么总是做这样的梦呢？","05"
"我昨天梦见临睡觉时 一枝开的十分好看的 粉白樱花从窗外悄悄钻进了我房间 正好罩在我床上方 。。。记得那樱花开的十分温柔 模模糊糊感觉很平安喜乐 忍不住就伸手想摘一朵。。。然后就发现花枝上停着只褐色蝴蝶 我正瞧着欢喜 那东西突然回头 我才发现是一只蝙蝠。。当时有点害怕 就叫弟弟过来把它赶走 然后弟弟用扫把把它吓下来后 它正要被赶出窗外时突然转过身 睁着双蓝色眼睛冲我飞过来。。我以为它要咬我脖子就被吓醒了。。很清晰的梦。。","01"
"大师： 刚才做梦，梦到我做事被电到后，我的右手前臂里面空了，只有骨头架子和一些经脉，但是手还能动，没有肉了！请大师点拨一下","06"
"好像是和老婆一起上厕所，厕所分左右两边，我先进看见门上是女厕所，就没有推门，走到另一边门好像写着豪华厕所之类的字样，推开门发现内面很窄小，蹲坑内有稀粪便和尿液，蹲坑没有另一边直接是墙，我还纳闷这厕所怎么上，蹲坑这边有人拉屎在外面，仅能放下一只脚。我好像小便了（具体忘了），这时听到外边有男人问我老婆“今天怎么这么快（早）”，老婆说“今天没有尾巴”，他们好像一起走了。","02"
"梦见自己在一间正对着大海的房子里，视线和海平面一样平，海面很平静的样子。后来，似乎变成了港口，来往很多船只，突然看见有只客船侧翻，很快就沉了，这时导致一系列连环事故（不是很严重）。我似乎一直在旁观。求解！","05"
"我梦见我的表兄表弟他们基本上每个人都1比1的多出一个双胞胎兄弟！还有我姑父，还多了不认识的好多对双胞胎亲戚！有男有女，场面比较混乱，都到我家来，我一直想出去到我店里去，但一组一组亲戚来得让我应酬的没法出去，最后还一对一对的在我家K歌，还都是英文歌！麻烦详解","02"
"本人是女的 先是梦见和对象大吵一架。然后梦见一个男的变成蟒蛇惩罚坏人。梦里对那个蟒蛇很敬畏。","02"
"我连续几天一睡觉就会梦到和前女友分手那天的情景 到到底是怎么回事啊？","04"
" 连续几个梦，都是相同的。 迷迷糊糊的就感觉有人爬上床，然后爬在我身上看我。 惊醒之后 又继续睡，这次感觉他又来了。我把被子抱的狠紧，他却从被子底下钻进来，然后扑在我身上看着我， 太可怕了，我可以清楚的看见他是个带着眼睛的男人。求解求解。。希望大师指点，","02"
"梦见梦里的自己做梦，梦见自己很困，然后睡着了被猫抓了，然后又睡着了被猫抓了。然后发短信给自己朋友发现打字都手机死机，然后打的字有一个字又有一个很明显的猫抓的血淋淋的痕迹！然后惊醒了！是怎么回事啊！","06"
"我是一个男人 昨晚上我梦见我的一双旧皮鞋被别人给我偷去了 给我换了 给我另外留一双稍微新一点的在 我不想要新的 我还是觉得我以前的好 我说我的是红蜻蜓 不想要新的 我就到处去找 后来还是没有找到我的旧皮鞋 新的也不在了","01"
"梦到跟一个男生在捡很古怪的钱币，那里是海滩但水很浅很脏，附近也有人在捡，那个梦里有一条大蛇，除了我和那个男生外的人都被吓到，可是我却不怕它，那蛇看也不看我就走了，我们捡累了钱币也少了，我们就烤番薯吃，第二天在烤番薯的地方却没有看到那个人，（我在梦里一直叫他大哥哥，他很冷漠，却不骂，捡钱的时候我一直想着哇，好漂亮好可爱的钱币，好多收藏品。）","03"
"梦见妹妹要考试，早上陪她赶路，出了村镇就是一条高架桥，看到非常美的日出，看到桥边耸起的山有塔，风景很美。目的地是高架桥另一端的她的朋友家。走了一半发现桥下的村落房子有被小淹，但是住在里面的居民很淡定。再往前走发现农田村庄被洪水袭来冲毁，桥下看热闹的妇女被洪水卷走，我要拿手机拍洪水的照片发微博，马上发现前方300米左右洪水翻涌至桥面，我和妹妹往回跑两步跑不及，抱着一起站在原地深呼吸眼睁睁看着洪水在眼前~~洪水来前还想打电话给男朋友没打成功，水扑来，憋了几口气发现憋不住很难受~~醒了","05"
"我：女，1968年10月20日出生。最近母亲身体不好，被确认为癌症，现在每天打止痛药来维持生命。昨夜我梦见自己穿红裤、红鞋。请大师解释一下，谢谢！","01"
"梦见去世的爷爷，那个地方好多人，都不认识除了爷爷，他一直不说话，在那站着看着我，刚开始绷得个脸，后来脸色没有那个难看，我说好久没有见到他了，可以去抱抱他吗？那个时候他表情没有那个严肃，好像我真过去抱了他，后边就记不得了","02"
"我梦见我爸回来了，回来之后到头就睡，我就去了厨房，突然我听见有奇怪的声音，我就循着声音找去，看见卧室里有我妈和一个不认识的男人在床上，，突然我爸在我身边站着问我，你看见什么了。我哭了，我气的拿起棍子闯进卧室，把那个男的拎起来，扔到地上，抡起棍子打他，一会儿他就从一个人变成了两个人，一胖一瘦，长得不一样，我当时愣在那了，很快就反应过来，打一下那个胖子，再反过来打那个瘦子，我就一直打，最后他们被我打的投降了，我爸面色很平静，好像出轨的不是他老婆，看完这一切后转身就走了.....中间一段忘了  不过在最后我记得有好几个男的坐在摩托车上，鼻青脸肿的，我和他们说了一声，要不你们就叫我姐姐，要不叫我妈妈，二蛋，你是我儿子。说完我给了他们一个飞吻，我爸骑着摩托车载着我，我妈走了","02"
"梦见已故的老公公生病，我虽然在梦中我确知道他是以故的人。我与我的朋友用铁担架抬他去医院看医生。走路很艰难。上很高的外楼梯，楼梯的缓步台很脏。给他喜欢吃的白菜叶也掉在地上，我想他是一个很讲卫生的人，掉在地上他不能吃啦。？？？？","04"
"昨天夜里，我梦见自己手腕上长出小菜苗，很惊恐，赶紧用拇指指甲把菜苗挤断，挤断菜苗后，看见菜根里全部是白色的虱子。简直吓醒了！好恐怖啊1是什么意思？而且，不止一次，曾经做过好几次同样的梦境。请问解梦大师：我的这个梦境是什么兆头？该怎么办？","04"
"在学校楼里的走廊，遇到了好多熟悉的同学，有的关系还不错，过一段时间这些同学去了一间屋子，后来只回来几个，我和回来的那几个去那间屋子看，发现没回来的都被那几个回来的吊死了，回来的那几个平静的看着我好像他们做了微不足道的事，然后就醒了","04"
"梦到去买运动配件，看到小学校友在买护膝阿什么的，我朝她身后一过双手捏了一下她的腰，打了声招呼就去看绳，然后我撕开包装来看质量不是太好，看到笔拿了一支问老板价钱，然后问绳有没有其他好点的，老板叫导购带我去看，居然拿了一个可折叠的“跳跳床”，里面是充气的，像气垫床一样大小，导购说你不是就想跳吗，这个很好，能用两年。。。然后就是心里想的了，那老板居然是卖内衣的，就在这家文具店里面，旁边隔开了一些地方，琳琅满目的内衣阿。。。 我感觉这文具店和内衣店都是同一个老板，空间也很大，就像个商城，但从外面看到只有两个门面房阿。。。然后我的梦就跳到了课堂上，有个经常逃课的m同学睡在我和后面同学的桌子上，脱了鞋把脚搭在我桌子上，身子就在后面的课桌上，我的座位靠墙，那m同学很悠闲的靠墙睡在我和后面同学的桌子上闭目养神，然后我就说了些什么，m同学把袜子也脱了，伸在我鼻子边，我转过身去打他，但使不出力气，还被他用脚打了几个耳光。。。无语了！然后他跑了我去追，跑到海边，他不会游泳，有个胖纸帮我把他压在水里面，我就在旁边看，还想戏水，一躺进海水里就觉得呼吸困难，然后我一手把被子揭开就醒了。太凌乱求各位大神帮帮忙解释一下这个梦","02"
"做梦梦到对象在小吃摊前吃臭豆腐  怀孕的我也吃了很多 是什么意思？ 想知道臭豆腐是什么意思？","03"
" 昨晚我做的梦乱七八糟的，但是因为梦见已故的父亲，所以在这里请求各位大师帮忙解梦，以求心里舒服。梦境一： 昨晚我梦见已故父亲，在梦里我清晰的知道父亲已经去世，刚开始以为是看错，所以一直跟着他来到鞋子店，直到他在挑选鞋子的时候我才叫了他声爸爸。他说他鞋子破了，于是抬起脚给我看，我清晰的记得他穿的是布鞋，黑色的。鞋子从上线的那一圈破掉，成了鞋面和鞋底。我说我给你买，他说不用，他有钱，他拿出300元钱，还给了我五十元。","02"
"我父亲去世还不到1个月，我连续3天都梦到他，第一次梦到爷爷父亲哥哥这三个人，我还哭，第二次梦到父亲和哥哥，还梦到和2个陌生人渡小溪，第三次就梦到父亲自己我俩还聊天。","02"
"大师,您好我昨天下午做了个梦,梦里是去钓鱼,当然,也有其他人在钓鱼.梦里面,我钓到的鱼起勾后,好像被另外一种动物给吃了,也反应不上来它是什么动物.然后再看时,就是一只白鸽和白鹰.由于想要的鱼没了,成这两种动物了,梦里自己好像不太高兴.然后就对白鹰说,你走吧,然后白鹰就不见了.白鸽还在,然后我又对白鸽说,你也走吧,然后白鸽就不见了,我也醒了.我想知道这梦里的鱼\白鸽\白鹰代表什么含义.这个梦主什么含义?","04"
"已婚。女 早晨噩梦惊醒。 梦到爸爸妈妈都死了。 不放心 去了爸妈家。妈妈说也做梦了。梦到自己被子丢了。是好是坏","04"
"我午睡的时候，梦见老家河里有龙游过。天空下着雨，感觉很大但是我自己确发现衣服没有湿，天空乌云密布。龙好像是流而行冲撞了在河里划船的人。船翻人没有事。我确在不停的往家跑着。怕下雨把衣服打湿。","05"
"我今天上午十点多钟做了一个梦：梦见我09年去世的父亲，生着病躺在床上催我赶快叫他们单位的汽车送他回赣州(他是09年4月在东莞去世的，4月份火化后就送回赣州黄龙墓区）。梦中他还几次催我。此梦预示什么？请大师详细解答。谢谢大师！","02"
"昨晚我梦见我在桥下，那火车在左边桥上。我看见一个火车头斜着在轨道上驶过，然后就跑前去，又见车厢里跑出好多人，还听见哭嚎声音。然后再跑的时候看见满街的人头碎肉，恐怖死了。那时是下着小雨，最后又变成倾盆大雨。","05"
"昨晚梦见身边睡了个鬼，好像是女鬼，我转身睡这边又看见另一个鬼站我床边，睡我身边的这个鬼又一直拉我转过去，我一直挣扎，试图去开灯，按下了开关但是灯不亮，然后就拿手机，可是手机也不亮。这到底是怎么回事啊，求大师帮忙解解！","01"
"昨晚梦见我和老公送了三台电视去修理，一台最大的背投电视是老公自己办的公司的，一台是我的，一台是老公的，修理费非常贵，店主说别看收费贵，修好以后永远不会再坏。请问这代表什么意思？","02"
"做梦被单身妈妈勾引，等我打了电话走到约定地方，远远看见她在对人群说“今天又有个男人被我勾引来了什么的”（感觉她是想让我在中人面前出丑）去的地方好像很熟悉，路上看见熟人但没说话。我看这阵势我扭头就走了，梦里感觉她看到我了，但是没当众揭穿，求大师指点，这梦什么含义有什么预兆。","02"
